INFO   | 2025-06-12 10:59:40 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:07:26 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:07:26 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:07:44 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:07:44 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:22:02 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:22:03 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:22:28 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:22:28 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:22:34 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:22:34 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:22:40 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:22:40 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:22:44 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:22:44 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:22:49 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:22:49 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:22:53 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:22:53 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:23:00 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:23:00 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:23:16 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:23:16 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:23:21 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:23:21 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:23:25 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:23:25 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:23:38 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:23:38 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:24:04 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:24:04 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:24:15 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:24:15 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:24:25 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:24:25 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:24:29 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:24:29 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:24:40 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:24:40 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:24:49 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:24:49 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:24:54 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:24:54 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:25:00 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:25:00 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:25:25 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:25:25 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:25:32 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:25:32 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:25:47 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:25:47 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:26:05 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:26:05 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:26:27 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:26:27 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:26:38 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:26:38 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:26:46 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:26:46 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:26:50 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:26:51 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:26:58 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:26:59 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:27:05 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:27:05 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:27:11 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:27:11 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:27:13 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:27:14 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:27:17 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:27:17 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:27:19 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:27:20 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:30:34 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:30:34 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:34:38 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:34:38 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:38:09 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:38:09 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:44:25 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:44:25 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:44:30 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:44:30 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:44:39 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:44:40 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:44:49 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:44:49 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:44:53 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:44:53 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:45:06 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:45:06 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:45:16 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:45:16 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:45:20 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:45:20 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:46:36 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:46:36 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:46:55 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:46:55 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:47:08 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:47:08 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:47:20 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:47:21 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:47:32 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:47:32 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:47:37 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:47:37 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:47:47 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:47:47 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:47:59 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:47:59 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:48:20 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:48:20 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:48:37 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:48:37 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:48:57 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:48:57 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:49:06 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:49:06 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:53:10 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:53:10 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:54:24 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:54:24 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 11:54:30 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 11:54:30 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:01 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:01 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:07 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:07 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:16 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:16 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:21 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:21 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:31 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:31 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:40 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:40 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:44 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:44 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:04:55 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:04:55 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:05:15 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:05:16 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:05:21 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:05:21 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:05:26 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:05:26 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:05:33 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:05:33 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:05:39 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:05:39 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:06:42 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:06:42 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:07:22 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:07:23 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:15:00 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:15:00 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:18:52 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:18:52 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:19:07 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:19:07 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:19:16 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:19:16 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:19:22 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:19:23 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:19:34 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:19:34 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:19:52 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:19:52 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:20:16 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:20:16 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:20:30 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:20:31 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:21:58 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:21:58 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:26:40 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:26:40 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:39:25 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:39:25 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:41:05 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:41:05 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:41:11 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:41:11 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:43:29 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:43:29 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:44:04 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:44:04 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:45:47 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:45:48 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:45:55 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:45:55 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:47:48 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:47:48 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 12:59:42 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 12:59:42 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 13:00:45 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 13:00:45 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 13:00:56 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 13:00:56 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 13:02:39 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 13:02:39 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 13:02:49 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 13:02:49 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 13:02:52 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 13:02:52 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 13:02:58 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 13:02:58 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
INFO   | 2025-06-12 13:03:30 | app.fapi             | 16 | 🚀 App is starting up...
INFO   | 2025-06-12 13:03:30 | app.fapi             | 18 | 📍 Database tables checked/created successfully!!!
